fire_year,stat_cause_descr,fire_size,fire_size_class,latitude,longitude,owner_code,state,burn_time_hours,discovery_hour,discovery_month
2004,Debris Burning,10,C,45.5458,-97.067,2,SD,1.416666667,16,Mar
2011,Fireworks,0.4,B,37.3449866,-81.36952722,8,WV,0,22,Nov
2012,Lightning,0.1,A,44.47166667,-121.6338889,5,OR,1.833333333,8,Aug
2009,Miscellaneous,0.1,A,42.83857347,-75.12943514,14,NY,0,12,Mar
2011,Lightning,0.1,A,46.93916667,-115.5663889,5,ID,1030.466667,13,Sep
1997,Equipment Use,1,B,31.46849579,-88.76416962,14,MS,2.083333333,13,Aug
2000,Campfire,0.1,A,32.70222222,-105.6502778,5,NM,1.083333333,16,Apr
1996,Lightning,14854,G,38.4344,-112.7255,1,UT,192.5,17,Aug
2008,Miscellaneous,0.1,A,41.03285461,-73.76503281,14,NY,0,10,Nov
1999,Campfire,0.1,A,48.0274,-118.6664,2,WA,1.75,21,Aug
2003,Arson,0.1,A,43.12119257,-77.0792876,14,NY,0,22,Jul
2014,Debris Burning,0.02,A,32.67647778,-83.32369722,8,GA,0.166666667,11,Nov
1995,Miscellaneous,6,B,31.97311836,-90.791724,14,MS,2,13,Sep
1993,Arson,6,B,30.71876786,-88.56162923,14,MS,1.333333333,13,Feb
2011,Missing/Undefined,230,D,40.6227,-108.1073,8,CO,101.6333333,14,Aug
2010,Fireworks,0.1,A,43.0303,-102.5497,2,SD,0.066666667,16,Jul
2000,Miscellaneous,0.84,B,43.3217675,-76.1632423,14,NY,0,17,Apr
2004,Powerline,0.1,A,48.1388,-118.2572,2,WA,2,18,Jun
2002,Debris Burning,1,B,36.936,-83.448,14,KY,0,18,Mar
2004,Miscellaneous,0.1,A,40.595057,-73.927595,14,NY,0,15,Jul
2012,Lightning,0.5,B,33.21111111,-109.3863889,5,AZ,408.3333333,15,Jul
1995,Lightning,0.1,A,35.44833333,-111.7983333,5,AZ,4.383333333,13,Jun
2009,Debris Burning,1.33,B,46.546412,-90.886922,8,WI,0,15,Sep
1994,Lightning,0.1,A,32.89666667,-105.7716667,5,NM,2.166666667,9,Aug
2000,Lightning,39937,G,40.70895,-112.99205,1,UT,333.75,21,Aug
2014,Fireworks,0.1,A,36.02589,-118.80003,9,CA,0,23,Jul
1995,Arson,2,B,31.77421448,-89.44181202,14,MS,1,12,Oct
1994,Arson,1,B,34.5168,-95.4836,6,OK,1.55,9,Mar
2002,Debris Burning,2.66,B,31.2754,-82.7175,8,GA,0,12,Feb
2012,Debris Burning,440,E,26.0955,-81.6303,7,FL,9.233333333,12,Apr
2012,Arson,3.5,B,32.75723241,-81.53324714,8,GA,0.55,13,Jan
2000,Lightning,0.1,A,36.46833333,-112.2855556,5,AZ,48.66666667,11,Aug
2008,Miscellaneous,0.13,A,43.03985504,-76.90462903,14,NY,0,20,Aug
1992,Arson,1.5,B,46.3166652,-67.81666509,14,ME,2,16,May
1993,Arson,1.31,B,32.1665,-81.6706,8,GA,1.25,17,Mar
1994,Campfire,0.1,A,47.32333333,-120.5883333,5,WA,3.466666667,14,Jun
2012,Lightning,0.3,B,26.1611,-81.6291,8,FL,2.233333333,11,Apr
1995,Campfire,0.1,A,34.50333333,-111.8083333,5,AZ,0.866666667,20,Dec
2007,Arson,10.8,C,35.003,-96.7403,8,OK,1.5,16,Dec
2009,Debris Burning,0.73,B,45.65717,-90.23742,8,WI,0,17,Apr
2012,Lightning,1,B,33.88776,-93.42386,8,AR,1.416666667,12,Aug
2006,Lightning,0.3,B,41.5497,-109.1787,8,WY,3,18,Jun
1999,Lightning,0.1,A,44.35055556,-119.1522222,5,OR,2.6,17,Aug
1999,Arson,3,B,30.79230997,-88.61400849,14,MS,0.583333333,16,Mar
2013,Arson,0.1,A,33.9297,-113.9997,1,AZ,2.8,12,Apr
1996,Lightning,0.1,A,36.01833333,-115.5166667,5,NV,4.5,12,Aug
2000,Lightning,1,B,39.7021,-119.3868,1,NV,0.016666667,13,Jul
1994,Missing/Undefined,0.1,A,34.45570012,-95.00289929,14,OK,0.65,17,Feb
2012,Miscellaneous,0.5,B,41.401,-74.336,14,NY,0.6,22,Apr
2002,Arson,1,B,42.89299227,-73.81025501,14,NY,0,20,May
2002,Lightning,0.1,A,38.73888889,-112.4141667,5,UT,0.333333333,17,Jul
2009,Miscellaneous,0.42,B,42.13222334,-77.03841094,14,NY,0,14,Apr
2005,Arson,1,B,36.03,-88.1016667,7,TN,0.75,14,Nov
1993,Arson,5,B,31.11393941,-90.83672705,14,MS,1.45,18,Mar
2012,Equipment Use,4.5,B,44.51503,-105.93404,14,WY,1.1,14,Sep
2003,Debris Burning,47,C,31.238,-87.986,14,AL,2.65,14,Oct
2006,Campfire,0.25,A,44.09111111,-118.5247222,5,OR,2.916666667,14,Oct
2006,Miscellaneous,1,B,37.28333333,-120.9569444,4,CA,0.25,14,Oct
2008,Lightning,1.47,B,41.51111111,-122.0002778,5,CA,7.3,13,Jun
1996,Debris Burning,45,C,33.07434526,-112.7434724,14,AZ,726.3333333,17,Mar
2008,Debris Burning,2,B,31.370475,-87.116672,14,AL,0.716666667,11,Jan
2011,Miscellaneous,0.1,A,43.15549834,-77.63146668,14,NY,0.216666667,13,Jul
2012,Children,1.73,B,30.81309398,-84.30319214,8,GA,1.783333333,10,Apr
2013,Equipment Use,0.1,A,36.547017,-119.5981,14,CA,0.166666667,11,Jun
1994,Lightning,0.5,B,45.84,-114.6133333,5,ID,24.8,15,Aug
2003,Arson,0.63,B,41.10475985,-74.06677021,14,NY,0,0,Apr
2012,Arson,20,C,48.26826545,-95.33852888,8,MN,2.25,21,May
2005,Miscellaneous,0.1,A,41.08138023,-72.44265627,14,NY,0,13,Nov
2006,Lightning,0.1,A,35.1858,-108.9844,2,NM,2.983333333,18,Jun
1993,Arson,0.1,A,35.06666667,-111.6666667,5,AZ,0.75,12,Aug
2013,Debris Burning,0.5,B,31.651375,-81.95859722,8,GA,0.366666667,14,Feb
2003,Miscellaneous,0.5,B,42.35464408,-74.66991325,14,NY,0,14,May
2011,Railroad,0.02,A,33.69687666,-82.75474423,8,GA,0.666666667,14,Mar
1992,Lightning,2.5,B,48.98166667,-120.5433333,5,WA,47.41666667,17,Jun
2007,Debris Burning,2,B,31.867738,-86.814298,14,AL,0.6,13,Feb
2014,Lightning,1,B,48.2108,-114.7953,8,MT,22.58333333,13,Aug
2004,Debris Burning,0.25,A,30.61113,-88.351635,14,AL,0.2,15,Feb
2009,Equipment Use,75,C,33.18133333,-98.47755,13,TX,74.16666667,15,Apr
1996,Equipment Use,0.19,A,31.31,-83.4752,14,GA,0.616666667,15,Jun
2001,Miscellaneous,0.1,A,44.07416667,-115.7719444,13,ID,0.5,14,Jul
2003,Lightning,52,C,37.8847,-110.041,1,UT,64.38333333,18,Jul
2006,Miscellaneous,1499,F,38.40138889,-109.0225,5,CO,172.2333333,11,Jun
2011,Lightning,6,B,34.0794,-109.025497,8,NM,15.08333333,16,Jun
1997,Lightning,6,B,33.47,-107.725,5,NM,1.75,17,May
2008,Miscellaneous,1.5,B,34.89444444,-83.55388889,13,GA,3,14,Dec
2009,Lightning,4,B,31.49055556,-110.7972222,5,AZ,2.75,12,Aug
2002,Miscellaneous,1,B,33.83305556,-94.77611111,5,OK,0.416666667,15,Aug
2007,Arson,5,B,34.554976,-87.308989,14,AL,2.25,14,Mar
2012,Debris Burning,0.1,A,43.1931,-102.7419,2,SD,1,20,Jun
2009,Miscellaneous,0.1,A,42.69706152,-73.64574036,14,NY,0,8,May
2011,Missing/Undefined,1.5,B,33.38219833,-112.3079987,14,AZ,48.43333333,13,Sep
1992,Arson,25,C,31.2216019,-89.53406465,14,MS,1.5,11,Feb
2014,Lightning,5,B,48.50222222,-120.3358333,5,WA,668.5,14,Aug
1999,Missing/Undefined,0.1,A,47.99424,-115.34652,14,MT,49.76666667,10,Aug
1994,Smoking,0.1,A,32.42,-110.6966667,5,AZ,1.25,15,May
2007,Equipment Use,0.1,A,33.799714,-116.185772,1,CA,0.6,2,Jan
2015,Children,0.2,A,35.8435,-81.416133,8,NC,0.666666667,14,Apr
2003,Lightning,0.1,A,43.872723,-110.499381,3,WY,5.483333333,18,Aug
1993,Lightning,0.1,A,45.465,-116.6483333,5,OR,28.5,13,Aug
1998,Lightning,0.5,B,44.99666667,-109.68,5,WY,6,14,Aug
2003,Equipment Use,4,B,38.889339,-122.235719,8,CA,1.333333333,14,Sep
2003,Debris Burning,4,B,33.941075,-87.085801,14,AL,2.083333333,13,Feb
2011,Miscellaneous,2.28,B,40.6139702,-73.74994216,14,NY,0.516666667,17,Jun
1992,Smoking,0.1,A,37.36539833,-81.15000816,8,WV,0,16,Oct
2007,Miscellaneous,0.1,A,42.68434515,-73.88936354,14,NY,0,19,Sep
2000,Debris Burning,0.4,B,34.742932,-88.033183,8,AL,0.783333333,18,Feb
1998,Debris Burning,0.5,B,41.88333333,-121.3666667,8,CA,0.333333333,11,Jul
2012,Debris Burning,17,C,33.10805786,-83.02518082,8,GA,3.05,18,Feb
2013,Lightning,0.1,A,36.60361111,-112.1597222,5,AZ,25.53333333,15,Aug
1995,Arson,2.45,B,32.5606,-81.3634,8,GA,2.333333333,11,Feb
2012,Equipment Use,2,B,48.21220245,-93.44548994,8,MN,0.766666667,13,Apr
1998,Missing/Undefined,0.05,A,47.43546,-113.68959,14,MT,150.0833333,11,Aug
1999,Arson,25,C,37.94356607,-82.28297091,8,WV,72,16,Nov
1996,Lightning,0.1,A,42.0857,-121.0675,1,OR,4.216666667,8,Aug
1992,Lightning,45,C,41.48333333,-123.4833333,5,CA,116.5,21,Jun
1999,Lightning,0.1,A,48.4025,-114.6188889,5,MT,4,15,Aug
1999,Campfire,1,B,44.38888889,-83.43166667,5,MI,0.833333333,15,Sep
1995,Debris Burning,6,B,34.83730115,-88.91982008,14,MS,1.516666667,13,Apr
2012,Fireworks,1,B,33.695839,-81.580536,8,SC,0.733333333,16,Jan
1997,Debris Burning,19.97,C,31.8584,-83.2507,8,GA,2.2,14,Apr
1997,Debris Burning,0.02,A,31.0019,-84.9131,14,GA,0.35,17,Sep
1995,Lightning,1320,F,64.1328,-153.8191,1,AK,73.46666667,13,May
2002,Debris Burning,4.56,B,34.0525,-83.2875,8,GA,0,15,Feb
1994,Arson,1.07,B,34.1215,-84.7772,8,GA,1.033333333,15,Feb
2004,Arson,0.1,A,42.79488853,-73.91116355,14,NY,0,17,Dec
2004,Lightning,0.1,A,34.0192,-109.7529,2,AZ,3.5,7,Jul
2005,Miscellaneous,0.1,A,40.6360602,-73.97929547,14,NY,0,17,Dec
2012,Arson,0.1,A,34.83333333,-79.57,8,NC,0.416666667,0,May
2006,Arson,0.3,B,26.08111111,-98.18805556,8,TX,0,17,May
2004,Fireworks,5.5,B,44.0764,-99.5804,2,SD,2,1,Jul
1996,Missing/Undefined,2,B,35.73310108,-94.55020128,14,OK,1.416666667,7,Dec
1993,Arson,1,B,32.92427297,-89.70295367,14,MS,0.95,9,Apr
2006,Smoking,0.1,A,40.6065582,-74.07286324,14,NY,0,14,Oct
2009,Arson,2,B,32.627661,-86.301957,14,AL,1.016666667,14,Jan
2008,Children,1.2,B,47.34888889,-94.20722222,13,MN,1,12,Apr
2008,Lightning,0.1,A,37.2286,-77.3569,3,VA,1.75,10,Aug
2001,Miscellaneous,0.1,A,43.10888802,-76.21800604,14,NY,0,18,Aug
1992,Lightning,0.5,B,39.3,-109.3673,1,UT,0,11,Jun
1995,Arson,0.01,A,32.9726,-83.4648,8,GA,0.583333333,19,Feb
2005,Arson,17.6,C,33.6025,-85.67472222,5,AL,5,14,Mar
2011,Campfire,0.1,A,37.49416667,-108.4583333,5,CO,1,11,Jun
1992,Missing/Undefined,25,C,34.38320147,-94.9680022,14,OK,1.166666667,15,Feb
1994,Lightning,0.5,B,42.4832,-112.7175,1,ID,35.11666667,6,Aug
1994,Arson,0.17,A,34.5672,-85.0293,14,GA,0.466666667,12,Apr
2007,Railroad,1,B,37.62349,-83.79137,14,KY,0,14,May
2001,Arson,5,B,33.9673,-85.0029,8,GA,0,15,Aug
2003,Arson,0.5,B,41.0665,-123.6845,2,CA,0.2,16,Jul
2007,Debris Burning,0.5,B,35.233767,-85.80102,8,TN,4.066666667,8,Mar
2005,Fireworks,0.1,A,46.38208,-120.73469,2,WA,0.066666667,23,Jul
2015,Debris Burning,0.5,B,46.38956647,-93.98706972,8,MN,0.416666667,11,Apr
2003,Arson,0.1,A,42.47954344,-79.10520433,14,NY,0,13,Apr
1992,Lightning,0.2,A,47.17166667,-115.5166667,5,ID,6.5,18,Aug
2005,Arson,4,B,30.4474,-88.635,8,MS,1,15,Mar
2014,Lightning,0.1,A,44.95166667,-114.1408333,5,ID,36.31666667,18,Jun
2002,Lightning,0.2,A,43.84361111,-115.8711111,5,ID,5.1,13,Aug
2001,Lightning,0.1,A,45.41916667,-116.6880556,5,OR,6.566666667,10,Aug
1994,Lightning,4,B,39.45,-108.8673,1,CO,44.18333333,17,Sep
2003,Arson,3,B,34.87233334,-95.47566668,8,OK,0,13,Mar
2009,Arson,1,B,35.4667,-83.3589,2,NC,1,15,Nov
1997,Debris Burning,0.1,A,45.6333,-108.5007,2,MT,2.5,16,Oct
2008,Arson,0.1,A,34.15833333,-117.2708333,5,CA,1.266666667,16,Mar
1993,Debris Burning,0.1,A,35.0078,-109.0093,2,NM,1.166666667,14,Apr
1996,Equipment Use,0.2,A,44.07019469,-89.92111617,14,WI,0.333333333,19,May
2012,Miscellaneous,0.1,A,35.97305556,-118.5419444,13,CA,0.15,14,Jul
2006,Arson,0.5,B,32.16472222,-89.25777778,5,MS,0.75,18,Aug
2007,Miscellaneous,0.5,B,44.85068667,-75.16696765,14,NY,0,18,Jul
1999,Lightning,300,E,26.3364,-80.6464,7,FL,4.25,11,May
2009,Miscellaneous,1,B,38.57694444,-82.62666667,13,OH,1.066666667,17,Nov
1994,Campfire,0.5,B,35.74666667,-105.92,5,NM,3.75,15,May
2009,Debris Burning,0.25,A,47.8091,-117.6191,8,WA,1224,12,Oct
2012,Miscellaneous,0.8,B,40.6261,-116.7822,1,NV,2.516666667,15,Apr
2015,Debris Burning,0.3,B,35.218183,-87.39025,8,TN,0.3,15,Feb
2013,Smoking,1.25,B,42.7252,-74.3593,14,NY,1.616666667,17,May
1992,Arson,1.85,B,32.853,-84.5442,8,GA,1.6,21,Apr
1995,Children,0.28,B,33.0584,-83.607,8,GA,1,17,Dec
2008,Debris Burning,49.8,C,43.0156,-102.4336,2,SD,4.083333333,14,Mar
1998,Arson,5,B,45.325,-107.3715,2,MT,0.333333333,1,Aug
2011,Miscellaneous,0.1,A,42.14462658,-76.83129993,14,NY,0.416666667,15,Jul
2009,Arson,3,B,47.8792,-95.1047,9,MN,0.5,9,Apr
2005,Miscellaneous,0.5,B,42.76148018,-74.47287339,14,NY,0,8,Aug
2012,Miscellaneous,0.1,A,42.9587,-78.8695,14,NY,0.2,7,Jun
2014,Lightning,0.3,B,46.2708,-117.8408,8,WA,2678.166667,21,Aug
1999,Children,4,B,43.1814,-102.8227,2,SD,0.916666667,15,Mar
1999,Miscellaneous,0.1,A,33.2984,-112.1607,2,AZ,0.2,20,Jun
2003,Lightning,1,B,34.19527778,-110.8975,5,AZ,3.3,13,Sep
1993,Arson,5,B,34.324028,-88.92867704,14,MS,1.833333333,18,Nov
2013,Campfire,0.1,A,48.1022,-124.6142,3,WA,2,15,Sep
2000,Lightning,12,C,45.88333333,-112.1513889,5,MT,29.5,14,Sep
2006,Debris Burning,0.5,B,34.84194,-87.00932,14,AL,0.7,14,Mar
2000,Campfire,0.1,A,41.69722222,-123.9130556,5,CA,0.033333333,11,Jun
2011,Campfire,0.01,A,46.71305556,-121.0341667,5,WA,19.93333333,16,Nov
2012,Campfire,0.1,A,45.47277778,-110.9591667,5,MT,2.2,14,Jul
1997,Debris Burning,3,B,31.7894954,-88.73463913,14,MS,1.183333333,18,Sep
1995,Arson,0.1,A,37.3667,-109.4507,1,UT,3.5,12,Feb
1997,Smoking,0.1,A,29.26666667,-89.2862,4,LA,0.166666667,12,Sep
1997,Children,0.43,B,31.1899,-83.1561,8,GA,0.45,11,Mar
2005,Lightning,0.1,A,34.0837,-110.7698,2,AZ,3.666666667,14,Jul
1998,Lightning,0.1,A,35.8716,-118.1345,1,CA,7,14,Aug
2006,Arson,3,B,33.31569,-85.901707,14,AL,2.266666667,17,Mar
2009,Lightning,0.1,A,33.11652,-110.43141,2,AZ,1.733333333,16,Jul
1992,Missing/Undefined,3,B,35.44310008,-94.77079762,14,OK,0.5,17,Apr
2002,Lightning,2.5,B,35.345845,-111.515636,5,AZ,4.5,14,Sep
1994,Miscellaneous,0.3,B,34.49166667,-83.495,5,GA,0.866666667,11,Jun
2012,Lightning,0.1,A,26.201,-81.5431,8,FL,0.916666667,16,Jun
1994,Lightning,60,C,48.965,-120.42,5,WA,198.25,11,Aug
1992,Lightning,0.1,A,33.9834,-109.8007,2,AZ,0.183333333,15,Aug
2012,Arson,0.5,B,33.102837,-81.428528,8,SC,0.566666667,13,Apr
2008,Miscellaneous,4,B,33.422636,-86.314763,14,AL,2.2,12,Oct
2014,Debris Burning,0.38,B,32.70263889,-83.8205,8,GA,0.75,15,Feb
1998,Debris Burning,2,B,34.12652444,-88.60747933,14,MS,1.116666667,16,Oct
2006,Lightning,0.88,B,44.52029348,-75.59042751,14,NY,0,14,May
2013,Arson,3.2,B,45.69549159,-94.18293486,8,MN,2.2,16,May
2001,Arson,44,C,34.815,-94.21,5,AR,3,13,Mar
2015,Smoking,4,B,37.79,-94.79,14,KS,1.566666667,12,Feb
1996,Children,2,B,37.25333333,-119.51,14,CA,2.083333333,18,Jul
2007,Arson,0.1,A,64.7003,-147.02,6,AK,0.233333333,11,May
1992,Arson,3,B,30.31633473,-89.60798395,14,MS,1.333333333,11,Jun
2011,Miscellaneous,0.1,A,43.42388889,-85.74861111,13,MI,1.5,11,Apr
1992,Arson,0.4,B,38.22584098,-82.60670441,7,WV,0,17,Mar
1998,Arson,0.3,B,41.0332,-123.6512,2,CA,0.333333333,17,Jul
1994,Smoking,0.5,B,44.62199342,-89.09470047,14,WI,0.416666667,15,May
2011,Fireworks,0.1,A,45.01972,-85.62556,2,MI,0.5,13,Jul
2002,Miscellaneous,0.5,B,44.31787,-84.49373,8,MI,0,14,Jul
2002,Powerline,0.5,B,44.70311,-84.14046,8,MI,0,10,May
2012,Lightning,2,B,35.019967,-86.693317,8,TN,2.166666667,14,Jul
2006,Arson,0.4,B,35.2861,-106.5617,2,NM,21.58333333,14,Apr
1995,Debris Burning,15.28,C,32.9554,-83.1522,8,GA,1.666666667,17,Feb
2000,Debris Burning,0.5,B,43.02918688,-74.15475116,14,NY,0,16,Oct
2011,Debris Burning,5,B,33.315933,-80.961609,8,SC,1.966666667,13,Mar
1996,Debris Burning,0.85,B,33.1782,-83.0319,8,GA,1,11,Apr
2001,Railroad,0.3,B,42.92624,-114.98658,1,ID,0.733333333,15,May
2012,Debris Burning,1,B,34.21271,-93.02665,8,AR,1,11,Mar
1996,Lightning,40,C,33.3184,-110.1456,2,AZ,1.5,9,Jul
2003,Lightning,0.1,A,33.74805556,-109.2958333,5,AZ,1.516666667,16,Jun
2001,Lightning,0.1,A,35.185,-111.5166667,5,AZ,3.333333333,10,Aug
1994,Miscellaneous,0.1,A,39.79166667,-105.775,5,CO,3,4,Jan
1996,Debris Burning,1.8,B,48.8436,-99.6607,2,ND,0.95,20,Apr
2000,Arson,0.36,B,30.9327,-83.0587,8,GA,0,13,Feb
2009,Equipment Use,0.04,A,46.40694,-90.81808,8,WI,0,13,Jun
2007,Arson,1,B,47.8736,-94.9667,9,MN,0.416666667,10,Apr
2014,Equipment Use,0.1,A,33.33972222,-81.57055556,6,SC,4.266666667,15,Dec
1995,Debris Burning,2,B,32.80003038,-89.00361161,14,MS,1,14,Sep
1994,Miscellaneous,1.11,B,33.0074,-84.8916,8,GA,0.483333333,15,Mar
2002,Miscellaneous,0.1,A,43.89194444,-114.9241667,5,ID,1.5,15,Jul
2001,Debris Burning,0.5,B,40.3716,-109.8185,2,UT,0.9,13,Feb
1993,Arson,4,B,33.3501,-110.634,2,AZ,2.583333333,9,Jun
2012,Children,1.02,B,33.08393056,-84.00938333,8,GA,1.033333333,15,Dec
2000,Lightning,0.2,A,34.5475,-111.1088889,5,AZ,3.55,7,Sep
1993,Lightning,0.1,A,39.3166,-108.4506,1,CO,20.6,19,Sep
1993,Missing/Undefined,0.2,A,46.8331,-112.05431,14,MT,114,16,Oct
2011,Debris Burning,3,B,37.30682,-83.11501,14,KY,2.716666667,15,Feb
2011,Lightning,2.03,B,42.7280637,-73.30350763,14,NY,0.966666667,13,Apr
1995,Debris Burning,0.12,A,31.8071,-83.5529,8,GA,0.366666667,21,Aug
2004,Lightning,0.2,A,45.6803,-106.6642,2,MT,9.116666667,11,Jul
2013,Lightning,1,B,35.569167,-105.421389,8,NM,3.866666667,15,Jul
2009,Debris Burning,0.5,B,47.15226,-121.01447,8,WA,48,16,Oct
2004,Lightning,1.3,B,48.67861111,-120.4425,5,WA,28.18333333,15,Aug
2011,Missing/Undefined,0.5,B,33.33272,-110.44964,2,AZ,2.15,14,Apr
1995,Missing/Undefined,0.5,B,36.51660144,-94.76570133,14,OK,0.833333333,16,Mar
2008,Miscellaneous,0.1,A,41.30419449,-73.88289992,14,NY,0,0,Nov
1992,Debris Burning,2,B,48.1034,-105.21,2,MT,0.5,9,Sep
2003,Campfire,0.1,A,44.09,-121.6247222,5,OR,2.633333333,11,Aug
2006,Miscellaneous,1.08,B,42.84924459,-73.45550489,14,NY,0,20,Apr
2001,Arson,0.36,B,31.5153,-82.2972,8,GA,0,22,Nov
1998,Debris Burning,8,B,34.54753998,-88.97152116,14,MS,1.8,12,Feb
1996,Debris Burning,0.53,B,32.1841,-83.1653,8,GA,0.75,15,Apr
1994,Debris Burning,5.7,B,31.8406,-81.2101,8,GA,2.833333333,13,Mar
2004,Arson,1,B,30.668373,-88.233994,14,AL,0.316666667,20,Feb
2007,Miscellaneous,5.2,B,35.725,-109.1909,2,AZ,4.666666667,13,Apr
1996,Debris Burning,19,C,33.06812304,-88.83032428,14,MS,2.933333333,15,Mar
2015,Debris Burning,127,D,35.90371,-92.03496,8,AR,2,18,Feb
2007,Debris Burning,5,B,36.3094,-85.42592,8,TN,69,15,Aug
1999,Miscellaneous,5.7,B,40.78055556,-72.89861111,4,NY,2,20,Mar
2010,Miscellaneous,0.2,A,35.82166666,-79.45833333,8,NC,0.5,12,Sep
2005,Debris Burning,0.1,A,42.30293419,-79.66293389,14,NY,0,16,Mar
2014,Missing/Undefined,0.1,A,33.5345,-112.1569,14,AZ,0.233333333,17,May
1997,Campfire,0.1,A,35.145,-112.0966667,5,AZ,1.166666667,14,Jul
1995,Arson,0.1,A,47.125,-94.18333333,13,MN,1.25,21,Apr
2015,Debris Burning,0.1,A,44.09066,-89.0206,8,WI,0.25,18,Apr
1993,Miscellaneous,28,C,44.45,-83.85,5,MI,2,16,Oct
1994,Smoking,0.1,A,33.85666667,-109.415,5,AZ,0.5,11,Jul
2007,Children,0.5,B,48.5797,-112.8751,8,MT,0.916666667,12,Mar
2001,Debris Burning,0.05,A,31.755,-81.5932,14,GA,0,16,Apr
2005,Miscellaneous,2.38,B,41.94811031,-73.90095541,14,NY,0,13,Apr
2012,Miscellaneous,0.5,B,31.71719933,-110.2447968,14,AZ,1.583333333,10,Apr
2002,Debris Burning,0.04,A,31.25256817,-82.93022825,7,GA,0,12,Jul
2010,Miscellaneous,0.1,A,42.38264,-90.308539,8,IL,0,19,Sep
2015,Arson,0.1,A,43.1722,-78.9625,2,NY,0.8,13,Apr
1994,Arson,0.02,A,31.9611,-82.9215,14,GA,0.5,18,Feb
2009,Equipment Use,2.5,B,42.06854479,-76.84849811,14,NY,0,13,Mar
1996,Lightning,0.1,A,40.6002,-108.4532,7,CO,3.85,13,Jul
1996,Lightning,0.1,A,33.69333333,-109.2166667,5,AZ,18,17,Jul
2012,Smoking,2,B,41.17336,-100.9454,14,NE,1.616666667,15,Mar
2014,Missing/Undefined,0.1,A,33.3692,-111.9588,14,AZ,0.25,21,May
2001,Railroad,0.1,A,35.0195,-107.3048,2,NM,0.333333333,14,Jun
1996,Arson,3,B,34.66228038,-88.49735836,14,MS,1,13,Mar
2011,Arson,4.65,B,32.23563746,-83.68572081,8,GA,1.583333333,11,Oct
1994,Lightning,0.2,A,44.93333333,-114.1083333,5,ID,23.55,13,Jul
2014,Equipment Use,5,B,35.02085,-87.70255,8,TN,1.566666667,12,Oct
1992,Miscellaneous,0.4,B,33.0501,-111.7507,2,AZ,1.5,6,Apr
2013,Miscellaneous,0.1,A,38.8002,-104.8345,14,CO,0.5,21,Mar
2005,Lightning,0.1,A,44.31777778,-115.6433333,5,ID,17.95,15,Aug
2004,Debris Burning,0.1,A,43.2505,-102.336,2,SD,0.916666667,16,Apr
2011,Miscellaneous,8,B,30.83866797,-83.4539844,8,GA,0.833333333,16,Feb
2000,Debris Burning,3,B,44.764,-121.252,2,OR,2.7,18,Jun
2001,Miscellaneous,339,E,42.98427,-115.51635,1,ID,8,16,Aug
2015,Arson,20,C,35.163383,-88.15395,8,TN,1.5,18,Feb
1996,Lightning,0.1,A,38.45666667,-112.4583333,5,UT,7.433333333,9,Sep
2012,Lightning,60,C,26.3488,-81.6027,7,FL,19.85,16,Jul
2010,Arson,0.2,A,35.173383,-88.983567,8,TN,0,20,Mar
1992,Debris Burning,16,C,45.6665,-118.5844,2,OR,3.25,13,Jun
2011,Lightning,802,E,45.2188,-107.9373,8,MT,1417.916667,14,Aug
2009,Debris Burning,2,B,37.39292,-83.24854,14,KY,0,15,Mar
1996,Fireworks,0.1,A,36.54906,-118.78571,3,CA,0.416666667,17,Jul
2015,Miscellaneous,3.8,B,41.5039,-73.7008,8,NY,1.066666667,21,May
2003,Lightning,1,B,36.31277778,-105.3375,5,NM,0.133333333,14,May
2002,Miscellaneous,0.5,B,43.41571168,-75.52241343,14,NY,0,19,Sep
2011,Debris Burning,1,B,36.87478,-94.39916,14,MO,1.7,16,Sep
1996,Lightning,1,B,34.69166667,-111.1516667,5,AZ,6.5,15,Jun
2011,Miscellaneous,1,B,47.29333333,-115.1766667,13,MT,22.33333333,18,Sep
2002,Campfire,2,B,37.683,-82.894,14,KY,0,19,Apr
2011,Lightning,0.6,B,45.08611111,-117.4022222,5,OR,46.28333333,14,Jul
2012,Lightning,31,C,26.1958,-80.8619,2,FL,96.01666667,15,Jul
2008,Lightning,1.1,B,35.6278,-96.4422,8,OK,2.25,14,Aug
1995,Miscellaneous,0.1,A,33.66833333,-110.9166667,5,AZ,1.083333333,12,Sep
2005,Miscellaneous,0.1,A,43.18093696,-77.63173799,14,NY,24,17,May
1996,Lightning,0.1,A,41.97472222,-121.0794444,5,CA,24,19,Aug
2002,Lightning,0.1,A,35.255,-111.44,5,AZ,1.283333333,11,Jul
2015,Arson,0.1,A,42.9332,-75.3432,12,NY,0.816666667,14,Sep
2002,Lightning,0.1,A,39.7963,-119.5507,8,NV,10.56666667,11,Jul
1993,Lightning,0.1,A,34.84166667,-111.7866667,5,AZ,2,17,May
1999,Arson,0.5,B,41.0332,-123.6512,2,CA,2.45,5,Jun
1992,Lightning,0.1,A,43.4499,-120.1511,1,OR,2.466666667,20,Jul
2014,Equipment Use,0.1,A,38.728817,-121.364633,14,CA,0.216666667,12,Jun
2015,Equipment Use,0.5,B,41.003,-74.558,8,NJ,60.5,21,May
2000,Arson,3,B,35.68388889,-105.6847222,13,NM,1.25,16,Apr
2015,Debris Burning,0.01,A,39,-94.96,14,KS,0.4,14,Mar
