objectid,fod_id,fpa_id,source_system_type,source_system,nwcg_reporting_agency,nwcg_reporting_unit_id,nwcg_reporting_unit_name,source_reporting_unit,source_reporting_unit_name,local_fire_report_id,local_incident_id,fire_code,fire_name,ics_209_incident_number,ics_209_name,mtbs_id,mtbs_fire_name,complex_name,fire_year,discovery_date,discovery_doy,discovery_time,stat_cause_descr,cont_date,cont_doy,cont_time,fire_size,fire_size_class,latitude,longitude,owner_code,owner_descr,state,county,fips_code,fips_name,year,month,doy,fire_size_log
1492011,201162385,2011GAGAS-FY2011-Tift-072,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,FY2011-Tift-072,NA,FY2011-TIFT-072,NA,NA,NA,NA,NA,2011,8693-04-29,83,1514,Debris Burning,2455644.5,83,1706,5.7,B,31.55399865,-83.62944749,8,PRIVATE,GA,Tift                ,277,Tift,8693,Apr,119,1.9021075263969205
1828269,300247862,SFO-2015MSMFC3075,NONFED,ST-NASF,ST/C&L,USMSMSS,Mississippi Forestry Commission,MSMFC,Mississippi Forestry Commission,NA,3075,NA,651,NA,NA,NA,NA,NA,2015,8697-11-13,281,1432,Debris Burning,2457303.5,281,1605,5,B,31.06536172,-90.26698812,8,PRIVATE,MS,Pike,113,Pike,8697,Nov,317,1.791759469228055
1175116,1426240,MSHIST_21257,NONFED,ST-MSMSS,ST/C&L,USMSMSS,Mississippi Forestry Commission,MSMSS,Mississippi Forestry Commission,NA,1,NA,NA,NA,NA,NA,NA,NA,1999,8681-10-28,265,1209,Debris Burning,2451443.5,265,1332,1,B,31.5665595,-90.556316,14,MISSING/NOT SPECIFIED,MS,Lincoln,085,Lincoln,8681,Oct,301,0.6931471805599453
617379,665467,SFO-TX02230706-185,NONFED,ST-NASF,ST/C&L,USTXHAS,Texas Forest Service - Henderson Area,TXHAS,Texas Forest Service - Henderson Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,8688-03-21,44,NA,Debris Burning,NA,NA,NA,5,B,32.46444001,-95.18111,14,MISSING/NOT SPECIFIED,TX,Smith,423,Smith,8688,Mar,81,1.791759469228055
374475,387028,NFIRS-IN2801310-NOV-05550,NONFED,FA-NFIRS,ST/C&L,USINSFM,Indiana State Fire Marshal's Office,IN28013,Wright Township Volunteer Fire Department,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-12-17,314,NA,Debris Burning,NA,NA,NA,3,B,39.16,-87.23,14,MISSING/NOT SPECIFIED,IN,NA,NA,NA,8687,Dec,351,1.3862943611198906
1275723,1723417,SFO-WI-2009-620000709,NONFED,ST-NASF,ST/C&L,USWIWIS,Wisconsin Department of Natural Resources,WIDNR,Wisconsin Department of Natural Resources,NA,620000709,NA,NA,NA,NA,NA,NA,NA,2009,8691-06-08,122,1006,Debris Burning,2454953.5,122,1006,22,C,44.434,-90.079,8,PRIVATE,WI,Wood,141,Wood,8691,Jun,159,3.1354942159291497
378523,399762,SFO-AK01550606-0228,NONFED,ST-NASF,ST/C&L,USAKFAS,Fairbanks Area Forestry,AKFAS,Fairbanks Area Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,8688-08-15,191,NA,Debris Burning,NA,NA,NA,0.1,A,64.9,-148.2667,14,MISSING/NOT SPECIFIED,AK,NA,NA,NA,8688,Aug,228,0.09531017980432487
821609,928920,STATE_MS_68951,NONFED,ST-MSMSS,ST/C&L,USMSMSS,Mississippi Forestry Commission,MS Northeast,MSS Northeast District,NA,4-1703,NA,NA,NA,NA,NA,NA,NA,2007,8689-05-26,110,NA,Debris Burning,NA,NA,NA,2,B,34.6094,-88.8561,14,MISSING/NOT SPECIFIED,MS,NA,NA,NA,8689,May,146,1.0986122886681098
1492600,201162984,2011GAGAS-FY2011-Peach-023,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,FY2011-Peach-023,NA,FY2011-PEACH-023,NA,NA,NA,NA,NA,2011,8693-07-19,164,1317,Debris Burning,2455725.5,164,1420,0.44,B,32.59593458,-83.86175147,8,PRIVATE,GA,Peach               ,225,Peach,8693,Jul,200,0.36464311358790924
1384831,19080596,SFO-GA-MOR-13-4/8/1995-1505,NONFED,ST-GAGAS,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,13,NA,NA,NA,NA,NA,NA,NA,1995,8677-05-14,98,1505,Debris Burning,2449815.5,98,1715,3.04,B,33.5212,-83.481,8,PRIVATE,GA,Morgan              ,211,Morgan,8677,May,134,1.3962446919730587
1167440,1418526,MSARCH_37572,NONFED,ST-MSMSS,ST/C&L,USMSMSS,Mississippi Forestry Commission,MSMSS,Mississippi Forestry Commission,NA,50,NA,NA,NA,NA,NA,NA,NA,1997,8679-11-11,278,1614,Debris Burning,2450726.5,278,1745,5,B,31.91990968,-89.23356695,14,MISSING/NOT SPECIFIED,MS,Jasper,061,Jasper,8679,Nov,315,1.791759469228055
1606392,201627441,SFO-AR-2012-AR7/3/201212981,NONFED,ST-NASF,ST/C&L,USARARS,Arkansas Forestry Commission,AFC,Arkansas Forestry Commission,NA,AR7/3/201212981,NA,NA,NA,NA,NA,NA,NA,2012,8694-08-09,185,1652,Debris Burning,2456111.5,185,1827,1,B,35.38026,-92.50149,8,PRIVATE,AR,CONWAY,029,Conway,8694,Aug,221,0.6931471805599453
1758659,300101420,SFO-2014GAGAS-FY2015-Bacon-006,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,FY2015-Bacon-006,NA,FY2015-BACON-006,NA,NA,NA,NA,NA,2014,8696-09-03,210,2223,Debris Burning,2456867.5,210,2356,0.37,B,31.49815833,-82.58224444,8,PRIVATE,GA,Bacon               ,005,Bacon,8696,Sep,247,0.31481073984003355
1752928,300094528,SFO-2014SCSCS14WF0418,NONFED,ST-NASF,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,14WF0418,NA,NA,NA,NA,NA,NA,NA,2014,8696-04-20,74,1551,Debris Burning,2456731.5,74,1726,8,B,33.668472,-81.124931,8,PRIVATE,SC,Orangeburg County,075,Orangeburg,8696,Apr,111,2.1972245773362196
1350128,1829935,SFO-NY-NYS-2001-59,NONFED,ST-NASF,ST/C&L,USNYNYS,New York Forest Rangers,NYNYS,New York Forest Rangers,NA,NYS-2001-59,NA,NA,NA,NA,NA,NA,NA,2001,8683-05-21,104,NA,Debris Burning,NA,NA,NA,1,B,42.200045,-76.031479,14,MISSING/NOT SPECIFIED,NY,BROOME,007,Broome,8683,May,141,0.6931471805599453
563686,607766,SFO-OK00270404-10060_02220135,NONFED,ST-NASF,ST/C&L,USOKOKS,Oklahoma Division of Forestry,OKOKS,Oklahoma Division of Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,8686-03-30,53,NA,Debris Burning,NA,NA,NA,25,C,34.67100001,-95.16416999,14,MISSING/NOT SPECIFIED,OK,Pushmataha,127,Pushmataha,8686,Mar,89,3.258096538021482
825175,946304,STATE_MS_86659,NONFED,ST-MSMSS,ST/C&L,USMSMSS,Mississippi Forestry Commission,MS Northeast,MSS Northeast District,NA,00-073,NA,NA,NA,NA,NA,NA,NA,2000,8682-10-23,260,1353,Debris Burning,NA,NA,NA,60,C,33.9044,-89.0636,14,MISSING/NOT SPECIFIED,MS,NA,NA,NA,8682,Oct,296,4.110873864173311
1392481,19088337,SFO-GA-MAD-23-3/11/1996-1130,NONFED,ST-GAGAS,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,23,NA,NA,NA,NA,NA,NA,NA,1996,8678-04-17,71,1130,Debris Burning,2450153.5,71,1240,1.33,B,34.0696,-83.2671,8,PRIVATE,GA,Madison             ,195,Madison,8678,Apr,107,0.8458682675776092
1679265,201843533,SFO-2013FLFLS2013170044,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,NA,2013170044,NA,CANAL FIRE (11) NOV,NA,NA,NA,NA,NA,2013,8695-03-13,35,1500,Debris Burning,2456327.5,35,1706,6,B,26.2475,-81.5604,8,PRIVATE,FL,Collier,021,Collier,8695,Mar,72,1.9459101490553132
650506,703025,SFO-TX0482-152555,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXTXS,Texas Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,8690-09-25,232,NA,Debris Burning,NA,NA,NA,1,B,32.91062,-98.06339,14,MISSING/NOT SPECIFIED,TX,Palo Pinto,363,Palo Pinto,8690,Sep,268,0.6931471805599453
260379,265424,W-531995,FED,DOI-WFMI,BIA,USSDCCA,Crow Creek Agency,SDCCA,Crow Creek Agency,92,NA,C6YK,JUNKIE,NA,NA,NA,NA,NA,2006,8688-10-23,260,1900,Debris Burning,2453995.5,260,2000,0.1,A,44.0589,-99.4389,2,BIA,SD,NA,NA,NA,8688,Oct,297,0.09531017980432487
585970,632487,SFO-SC0402235118221,NONFED,ST-NASF,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,8686-03-15,38,NA,Debris Burning,NA,NA,NA,8,B,34.71389001,-79.76333999,14,MISSING/NOT SPECIFIED,SC,Marlboro,069,Marlboro,8686,Mar,74,2.1972245773362196
698215,775999,MSARCH_19570,NONFED,ST-MSMSS,ST/C&L,USMSMSS,Mississippi Forestry Commission,MSMSS,Mississippi Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,8674-04-05,59,1330,Debris Burning,2448680.5,59,1425,8,B,32.05982732,-89.71090234,14,MISSING/NOT SPECIFIED,MS,Smith,129,Smith,8674,Apr,95,2.1972245773362196
1152672,1403578,ALS-BWT-20071031-001,NONFED,ST-ALALS,ST/C&L,USALALS,Alabama Forestry Commission,ALBWT,AFC Brewton,001,BWT-20071031-001,NA,NA,NA,NA,NA,NA,NA,2007,8689-12-06,304,1405,Debris Burning,2454404.5,304,1500,2,B,31.41551,-86.879469,14,MISSING/NOT SPECIFIED,AL,Conecuh,035,Conecuh,8689,Dec,340,1.0986122886681098
522097,562281,SFO-NC0258-097-0001,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina Division of Forest Resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-03-20,42,NA,Debris Burning,NA,NA,NA,0.5,B,36.33714,-80.90116,14,MISSING/NOT SPECIFIED,NC,Wilkes,193,Wilkes,8687,Mar,79,0.4054651081081644
842216,963666,SWRA_AL_36872,NONFED,ST-ALALS,ST/C&L,USALALS,Alabama Forestry Commission,ALALS4,AFC District 4,NA,87.998,NA,NA,NA,NA,NA,NA,NA,1998,8680-05-28,112,NA,Debris Burning,NA,NA,NA,3,B,31.7206,-87.9981,14,MISSING/NOT SPECIFIED,AL,NA,NA,NA,8680,May,149,1.3862943611198906
269245,274316,W-382735,FED,DOI-WFMI,BIA,USMNMNA,Minnesota Agency,MNMNA,Minnesota Agency,89,NA,NA,BLACK,NA,NA,NA,NA,NA,2000,8682-05-16,100,1705,Debris Burning,2451643.5,100,1755,3,B,47.125,-95.8087,2,BIA,MN,NA,NA,NA,8682,May,136,1.3862943611198906
1154179,1405099,ALS-BWT-20030104-001,NONFED,ST-ALALS,ST/C&L,USALALS,Alabama Forestry Commission,ALBWT,AFC Brewton,001,BWT-20030104-001,NA,NA,NA,NA,NA,NA,NA,2003,8685-02-09,4,1315,Debris Burning,2452643.5,4,1404,2,B,30.611094,-87.776003,14,MISSING/NOT SPECIFIED,AL,Baldwin,003,Baldwin,8685,Feb,40,1.0986122886681098
959395,1087633,TFS_FL_33832,NONFED,ST-FLFLS,ST/C&L,USFLFLS,Florida Forest Service,FLFLS17,FLS Caloosahatchee Forestry Center,NA,0058,NA,NA,NA,NA,NA,NA,NA,1995,8677-04-11,65,NA,Debris Burning,NA,NA,NA,40,C,26.25,-81.66,14,MISSING/NOT SPECIFIED,FL,Collier,021,Collier,8677,Apr,101,3.713572066704308
1385575,19081348,SFO-GA-UPS-8-8/29/1995-1330,NONFED,ST-GAGAS,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,8,NA,NA,NA,NA,NA,NA,NA,1995,8677-10-04,241,1330,Debris Burning,2449958.5,241,1415,2.83,B,32.8015,-84.2796,8,PRIVATE,GA,Upson               ,293,Upson,8677,Oct,277,1.3428648031925547
284923,290376,W-576235,FED,DOI-WFMI,BIA,USMTBFA,Blackfeet Agency,MTBFA,Blackfeet Agency,31,NA,EB3M,PUGGY FIRE,NA,NA,NA,NA,NA,2008,8690-08-17,193,1345,Debris Burning,2454658.5,193,1400,0.1,A,48.56,-113.0154,9,TRIBAL,MT,NA,NA,NA,8690,Aug,229,0.09531017980432487
876811,999383,SWRA_GA_55247,NONFED,ST-GAGAS,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS25,GAS Unit 25,NA,2.5805,NA,NA,NA,NA,NA,NA,NA,1999,8681-05-08,92,NA,Debris Burning,NA,NA,NA,0.8,B,32.5267,-82.5806,14,MISSING/NOT SPECIFIED,GA,NA,NA,NA,8681,May,128,0.5877866649021191
429236,463279,SFO-GA00770404-36-175-0198-04,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA McRae,"GAS Ogeechee District, McRae Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,8686-05-17,101,NA,Debris Burning,NA,NA,NA,0.25,A,32.49853931,-82.90035836,14,MISSING/NOT SPECIFIED,GA,Laurens,175,Laurens,8686,May,137,0.22314355131420976
590695,637275,SFO-SC056NF0031,NONFED,ST-NASF,ST/C&L,USSCSCS,South Carolina Forestry Commission,SCSCS,South Carolina Forestry Commission,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-10-15,251,NA,Debris Burning,NA,NA,NA,0.1,A,34.24999998,-81.63333,14,MISSING/NOT SPECIFIED,SC,Newberry,071,Newberry,8687,Oct,288,0.09531017980432487
1342983,1821999,SFO-NY-NY5329-2005-0000022,NONFED,ST-NASF,ST/C&L,USNYNYX,Fire Department of New York,NY5329,Fire Department of New York,NA,NY5329-2005-0000022,NA,NA,NA,NA,NA,NA,NA,2005,8687-05-26,109,1141,Debris Burning,2453479.5,109,1141,0.98,B,41.94495527,-74.87079241,14,MISSING/NOT SPECIFIED,NY,SULLIVAN,105,Sullivan,8687,May,146,0.6830968447064438
165378,167011,FS-395512,FED,FS-FIRESTAT,FS,USGACHF,Chattahoochee-Oconee National Forest,0803,Chattahoochee-Oconee National Forest,23,NA,AAC8,ANTIOCH CHURCH,NA,NA,NA,NA,NA,2004,8686-05-01,85,1324,Debris Burning,2453089.5,85,1450,0.8,B,34.89333333,-83.29916667,13,STATE OR PRIVATE,GA,241,241,Rabun,8686,May,121,0.5877866649021191
1428422,19507286,NCST-084-20100023,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina Division of Forest Resources,NA,NA,NA,POWER POLE FIRE,NA,NA,NA,NA,NA,2010,8692-06-12,127,1645,Debris Burning,2455323.5,127,1725,0.1,A,35.42033333,-80.12475,7,STATE,NC,Stanly,167,Stanly,8692,Jun,164,0.09531017980432487
277329,282695,W-455743,FED,DOI-WFMI,BIA,USMTFHA,Flathead Agency,MTFHA,Flathead Agency,124,NA,NA,MOIESE,NA,NA,NA,NA,NA,2001,8683-10-05,241,2058,Debris Burning,2452150.5,241,2253,0.1,A,47.4058,-114.2971,8,PRIVATE,MT,NA,NA,NA,8683,Oct,278,0.09531017980432487
444656,478833,SFO-GA0261-34-131-0003-09,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA Camilla,"GAS Flint District, Camilla Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,8689-10-10,247,NA,Debris Burning,NA,NA,NA,0.25,A,30.88977641,-84.09608806,14,MISSING/NOT SPECIFIED,GA,Grady,131,Grady,8689,Oct,283,0.22314355131420976
1354688,1835546,SFO-TN-2007-1148,NONFED,ST-NASF,ST/C&L,USTNTNS,Tennessee Division of Forestry,TDA,Tennessee Department of Agriculture,NA,1148,NA,D. DANIELS FIRE,NA,NA,NA,NA,NA,2007,8689-06-06,121,1810,Debris Burning,2454221.5,121,NA,1,B,35.221183,-87.23576,8,PRIVATE,TN,LAWRENCE,099,Lawrence,8689,Jun,157,0.6931471805599453
862698,984896,SWRA_AR_24075,NONFED,ST-ARARS,ST/C&L,USARARS,Arkansas Forestry Commission,ARARS8,ARS District 8,NA,0267,NA,NA,NA,NA,NA,NA,NA,1999,8681-10-31,268,NA,Debris Burning,NA,NA,NA,3,B,35.9472,-91.3003,14,MISSING/NOT SPECIFIED,AR,NA,NA,NA,8681,Oct,304,1.3862943611198906
1528973,201383715,TFS-TXFD2009-177708,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXSFD,Bellville Fire Dept.,NA,177708,NA,BELLVILLE / LIZA MAE,NA,NA,NA,NA,NA,2009,8691-02-25,19,NA,Debris Burning,NA,NA,NA,10,C,29.97122318,-96.17485133,13,STATE OR PRIVATE,TX,Austin,015,Austin,8691,Feb,56,2.3978952727983707
1027408,1157038,TFS_NC_206039,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS203,NCS Region 2 District 3,NA,98-053,NA,TRAMWAY CROSSING FIRE,NA,NA,NA,NA,NA,1998,8681-01-05,334,NA,Debris Burning,NA,NA,NA,0.2,A,35.4383,-79.225,14,MISSING/NOT SPECIFIED,NC,NA,NA,NA,8681,Jan,5,0.18232155679395465
459924,494250,SFO-GA0456-37-167-0042-01,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA Milledgeville,"GAS Oconee District, Milledgeville Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,8691-03-01,23,NA,Debris Burning,NA,NA,NA,0.39,B,32.68323079,-82.73947288,14,MISSING/NOT SPECIFIED,GA,Johnson,167,Johnson,8691,Mar,60,0.3293037471426004
1627935,201700417,TFS-TX2012-80969,NONFED,ST-TXTXS,ST/C&L,USTXHAS,Texas Forest Service - Henderson Area,TXHAS,Texas Forest Service - Henderson Area,7093,80969,NA,HENDERSON - 7093,NA,NA,NA,NA,NA,2012,8694-09-09,216,1630,Debris Burning,2456142.5,216,2100,14,C,31.78543333,-94.33476667,14,MISSING/NOT SPECIFIED,TX,Shelby,419,Shelby,8694,Sep,252,2.70805020110221
786572,892010,SCHMIDT_29008605,NONFED,ST-MOMOS,ST/C&L,USMOMOS,Missouri Department of Conservation,MOMOS,Missouri Department of Conservation,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,8675-05-18,101,1710,Debris Burning,NA,NA,NA,11,C,37.89225826,-92.99090264,14,MISSING/NOT SPECIFIED,MO,Dallas,059,Dallas,8675,May,138,2.4849066497880004
673506,736360,SFO-WI038305103,NONFED,ST-NASF,ST/C&L,USWIWIS,Wisconsin Department of Natural Resources,WI Park Falls,Park Falls District,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,8685-06-18,133,NA,Debris Burning,NA,NA,NA,0.8,B,45.05297782,-90.35102935,14,MISSING/NOT SPECIFIED,WI,Taylor,119,Taylor,8685,Jun,169,0.5877866649021191
1024089,1153679,TFS_NC_202672,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS205,NCS Region 2 District 5,NA,97-096,NA,POLANGO FIRE,NA,NA,NA,NA,NA,1997,8679-04-08,61,NA,Debris Burning,NA,NA,NA,0.1,A,35.2583,-77.995,14,MISSING/NOT SPECIFIED,NC,NA,NA,NA,8679,Apr,98,0.09531017980432487
1018364,1147893,TFS_NC_196868,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS107,NCS Region 1 District 7,NA,96-058,NA,BEE,NA,NA,NA,NA,NA,1996,8678-05-25,109,NA,Debris Burning,NA,NA,NA,0.5,B,35.7583,-77.035,14,MISSING/NOT SPECIFIED,NC,NA,NA,NA,8678,May,145,0.4054651081081644
427549,461574,SFO-GA00770404-34-075-0021-12,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA Camilla,"GAS Flint District, Camilla Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,8687-01-28,357,NA,Debris Burning,NA,NA,NA,0.81,B,31.14004608,-83.38740383,14,MISSING/NOT SPECIFIED,GA,Cook,075,Cook,8687,Jan,28,0.5933268452777344
1530813,201385891,TFS-TXFD2009-183162,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXSFD,Clarksville Fire Department,NA,183162,NA,CR 3110 1/2 MIE OFF 37 SOUTH,NA,NA,NA,NA,NA,2009,8691-03-21,43,NA,Debris Burning,NA,NA,NA,3,B,33.54865873,-95.1701719,13,STATE OR PRIVATE,TX,Red River,387,Red River,8691,Mar,80,1.3862943611198906
938166,1065659,SWRA_TN_4662,NONFED,ST-TNTNS,ST/C&L,USTNTNS,Tennessee Division of Forestry,TNTNS5,TNS Unit 5,NA,0031,NA,NA,NA,NA,NA,NA,NA,1998,8680-02-07,1,NA,Debris Burning,NA,NA,NA,0.1,A,35.1617,-86.6433,14,MISSING/NOT SPECIFIED,TN,NA,NA,NA,8680,Feb,38,0.09531017980432487
1825551,300244878,SFO-2015MADCRMA080160092,NONFED,ST-NASF,ST/C&L,USMAMAS,Massachusetts Bureau of Forest Fire Control,MADCR,Massachusetts Department of Conservation and Recreation,NA,MA080160092,NA,NA,NA,NA,NA,NA,NA,2015,8697-06-13,128,2154,Debris Burning,2457150.5,128,NA,1,B,42.582049,-72.016212,14,MISSING/NOT SPECIFIED,MA,Worcester,027,Worcester,8697,Jun,164,0.6931471805599453
1051101,1181083,TFS_NC_230147,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS211,NCS Region 2 District 11,NA,02-073,NA,CLOTHES DISPOSAL,NA,NA,NA,NA,NA,2002,8684-09-13,220,NA,Debris Burning,NA,NA,NA,6,B,36.4333,-78.8833,14,MISSING/NOT SPECIFIED,NC,NA,NA,NA,8684,Sep,257,1.9459101490553132
1828973,300248661,SFO-2015KS00002563,NONFED,ST-NASF,ST/C&L,USKSKSS,Kansas State Forestry,KSKSS,Kansas State Forestry (PBC Area),NA,2563,NA,2015190,NA,NA,NA,NA,NA,2015,8697-11-30,298,1617,Debris Burning,2457320.5,298,1704,5,B,38.63,-95.31,14,MISSING/NOT SPECIFIED,KS,Franklin,059,Franklin,8697,Nov,334,1.791759469228055
458363,492680,SFO-GA0456-34-071-0018-02,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA Camilla,"GAS Flint District, Camilla Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,8691-03-16,38,NA,Debris Burning,NA,NA,NA,16.75,C,31.20193645,-83.64204231,14,MISSING/NOT SPECIFIED,GA,Colquitt,071,Colquitt,8691,Mar,75,2.8763855159214247
1062176,1274551,FS-393229,FED,FS-FIRESTAT,FS,USMSMNF,National Forests in Mississippi,0807,National Forests in Mississippi,35,NA,7000,CHINAULT GULLY,NA,NA,NA,NA,NA,2003,8685-04-29,83,1830,Debris Burning,2452722.5,83,2040,25,C,34.445,-89.42333333,14,MISSING/NOT SPECIFIED,MS,71,071,Lafayette,8685,Apr,119,3.258096538021482
409475,443327,SFO-FL0451-2009-02-0414,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,NA,02-0414,NA,NA,NA,NA,NA,NA,NA,2009,8691-05-29,112,NA,Debris Burning,NA,NA,NA,0.1,A,30.23972,-85.6275,14,MISSING/NOT SPECIFIED,FL,Bay,005,Bay,8691,May,149,0.09531017980432487
760092,861799,WA_187,NONFED,ST-WAWAS,ST/C&L,USWAWAS,Washington State Headquarters,WAWAS,Washington State Headquarters,NA,NA,NA,VIRGINIA,NA,NA,NA,NA,NA,2004,8686-06-08,123,NA,Debris Burning,NA,NA,NA,0.8,B,47.43068,-123.14151,8,PRIVATE,WA,Mason County,045,Mason,8686,Jun,159,0.5877866649021191
657678,712647,SFO-TX0484-181322,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXTXS,Texas Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,8691-01-06,335,NA,Debris Burning,NA,NA,NA,2,B,29.09359,-95.65388,14,MISSING/NOT SPECIFIED,TX,Brazoria,039,Brazoria,8691,Jan,6,1.0986122886681098
484107,520993,SFO-ME0279-07310004,NONFED,ST-NASF,ST/C&L,USMEMES,Maine Forest Service,MEMES,Maine Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,8689-06-12,127,NA,Debris Burning,NA,NA,NA,3,B,47.34433,-68.28486,14,MISSING/NOT SPECIFIED,ME,Aroostook,003,Aroostook,8689,Jun,163,1.3862943611198906
1011046,1140432,TFS_NC_189356,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS211,NCS Region 2 District 11,NA,94-091,NA,NA,NA,NA,NA,NA,NA,1994,8676-07-08,153,NA,Debris Burning,NA,NA,NA,1,B,36.465,-78.4583,14,MISSING/NOT SPECIFIED,NC,NA,NA,NA,8676,Jul,190,0.6931471805599453
1400006,19095957,SFO-GA-DAD-26-2/24/1996-1600,NONFED,ST-GAGAS,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,26,NA,NA,NA,NA,NA,NA,NA,1996,8678-04-01,55,1600,Debris Burning,2450137.5,55,1632,0.63,B,34.9616,-85.4086,8,PRIVATE,GA,Dade                ,083,Dade,8678,Apr,91,0.48858001481867097
1324403,1803361,SFO-WV-1995-15460,NONFED,ST-NASF,ST/C&L,USWVWVS,West Virginia Division of Forestry,WVDOF,West Virginia Division of Forestry,NA,1995-15460,NA,LOST CREEK,NA,NA,NA,NA,NA,1995,8677-04-23,77,1724,Debris Burning,2449794.5,77,1724,0.2,A,39.1573462,-80.34818304,8,PRIVATE,WV,Harrison,033,Harrison,8677,Apr,113,0.18232155679395465
674740,737658,SFO-WI044207016,NONFED,ST-NASF,ST/C&L,USWIWIS,Wisconsin Department of Natural Resources,WI Waupaca,Waupaca District,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,8686-05-10,94,NA,Debris Burning,NA,NA,NA,8.1,B,43.96950609,-89.46790411,14,MISSING/NOT SPECIFIED,WI,Marquette,077,Marquette,8686,May,130,2.2082744135228043
1377520,19073159,SFO-GA-PAU-71-3/1/1992-1315,NONFED,ST-GAGAS,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS,Georgia Forestry Commission,NA,71,NA,NA,NA,NA,NA,NA,NA,1992,8674-04-07,61,1315,Debris Burning,2448682.5,61,1555,11.25,C,33.8987,-85.0434,8,PRIVATE,GA,Paulding            ,223,Paulding,8674,Apr,97,2.505525936990736
771094,873346,ODF-69210,NONFED,ST-ORORS,ST/C&L,USOR781S,Western Lane District,ORODF-781,Western Lane District,134,69210,NA,WEISS ROAD FIRE,NA,NA,NA,NA,NA,2004,8686-05-17,101,NA,Debris Burning,2453105.5,101,NA,0.1,A,43.89321,-123.14051,8,PRIVATE,OR,20,039,Lane,8686,May,137,0.09531017980432487
